ENTIDAD|NOMBRE ENTIDAD|DISTRITO|MUNICIPIO|NOMBRE MUNICIPIO|SECCION|TIPO
32|ZACATECAS|2|1|APOZOL|10|RURAL
32|ZACATECAS|2|1|APOZOL|13|RURAL
32|ZACATECAS|2|2|APULCO|14|MIXTO(A)
32|ZACATECAS|2|2|APULCO|15|MIXTO(A)
32|ZACATECAS|2|2|APULCO|16|RURAL
32|ZACATECAS|2|2|APULCO|17|MIXTO(A)
32|ZACATECAS|2|2|APULCO|18|MIXTO(A)
32|ZACATECAS|2|2|APULCO|19|RURAL
32|ZACATECAS|2|2|APULCO|20|RURAL
32|ZACATECAS|2|2|APULCO|21|RURAL
32|ZACATECAS|2|3|ATOLINGA|22|MIXTO(A)
32|ZACATECAS|2|3|ATOLINGA|23|MIXTO(A)
32|ZACATECAS|2|3|ATOLINGA|24|MIXTO(A)
32|ZACATECAS|2|3|ATOLINGA|26|RURAL
32|ZACATECAS|2|3|ATOLINGA|27|RURAL
32|ZACATECAS|2|3|ATOLINGA|28|RURAL
32|ZACATECAS|2|3|ATOLINGA|29|RURAL
32|ZACATECAS|2|3|ATOLINGA|30|RURAL
32|ZACATECAS|2|4|BENITO JUAREZ|31|MIXTO(A)
32|ZACATECAS|2|4|BENITO JUAREZ|32|MIXTO(A)
32|ZACATECAS|2|4|BENITO JUAREZ|33|MIXTO(A)
32|ZACATECAS|2|4|BENITO JUAREZ|34|URBANO(A)
32|ZACATECAS|2|4|BENITO JUAREZ|35|MIXTO(A)
32|ZACATECAS|2|4|BENITO JUAREZ|36|MIXTO(A)
32|ZACATECAS|2|4|BENITO JUAREZ|37|RURAL
32|ZACATECAS|2|4|BENITO JUAREZ|38|RURAL
32|ZACATECAS|2|4|BENITO JUAREZ|39|RURAL
32|ZACATECAS|2|8|CUAUHTEMOC|103|URBANO(A)
32|ZACATECAS|2|8|CUAUHTEMOC|104|MIXTO(A)
32|ZACATECAS|2|8|CUAUHTEMOC|105|URBANO(A)
32|ZACATECAS|2|8|CUAUHTEMOC|106|URBANO(A)
32|ZACATECAS|2|8|CUAUHTEMOC|107|MIXTO(A)
32|ZACATECAS|2|8|CUAUHTEMOC|108|MIXTO(A)
32|ZACATECAS|2|8|CUAUHTEMOC|109|RURAL
32|ZACATECAS|2|8|CUAUHTEMOC|110|MIXTO(A)
32|ZACATECAS|2|8|CUAUHTEMOC|111|MIXTO(A)
32|ZACATECAS|2|8|CUAUHTEMOC|112|RURAL
32|ZACATECAS|2|8|CUAUHTEMOC|113|RURAL
32|ZACATECAS|2|11|TRINIDAD GARCIA DE LA CADENA|349|MIXTO(A)
32|ZACATECAS|2|11|TRINIDAD GARCIA DE LA CADENA|350|MIXTO(A)
32|ZACATECAS|2|11|TRINIDAD GARCIA DE LA CADENA|351|URBANO(A)
32|ZACATECAS|2|11|TRINIDAD GARCIA DE LA CADENA|352|URBANO(A)
32|ZACATECAS|2|11|TRINIDAD GARCIA DE LA CADENA|353|MIXTO(A)
32|ZACATECAS|2|11|TRINIDAD GARCIA DE LA CADENA|354|RURAL
32|ZACATECAS|2|11|TRINIDAD GARCIA DE LA CADENA|356|RURAL
32|ZACATECAS|2|11|TRINIDAD GARCIA DE LA CADENA|358|RURAL
32|ZACATECAS|2|12|GENARO CODINA|359|URBANO(A)
32|ZACATECAS|2|12|GENARO CODINA|360|URBANO(A)
32|ZACATECAS|2|12|GENARO CODINA|361|URBANO(A)
32|ZACATECAS|2|12|GENARO CODINA|362|RURAL
32|ZACATECAS|2|12|GENARO CODINA|363|RURAL
32|ZACATECAS|2|12|GENARO CODINA|364|RURAL
32|ZACATECAS|2|12|GENARO CODINA|365|RURAL
32|ZACATECAS|2|12|GENARO CODINA|366|RURAL
32|ZACATECAS|2|12|GENARO CODINA|369|RURAL
32|ZACATECAS|2|12|GENARO CODINA|370|RURAL
32|ZACATECAS|2|12|GENARO CODINA|371|RURAL
32|ZACATECAS|2|12|GENARO CODINA|372|RURAL
32|ZACATECAS|2|12|GENARO CODINA|373|RURAL
32|ZACATECAS|2|12|GENARO CODINA|374|RURAL
32|ZACATECAS|2|12|GENARO CODINA|375|RURAL
32|ZACATECAS|2|12|GENARO CODINA|377|RURAL
32|ZACATECAS|2|15|EL PLATEADO DE JOAQUIN AMARO|428|MIXTO(A)
32|ZACATECAS|2|15|EL PLATEADO DE JOAQUIN AMARO|429|RURAL
32|ZACATECAS|2|15|EL PLATEADO DE JOAQUIN AMARO|430|RURAL
32|ZACATECAS|2|15|EL PLATEADO DE JOAQUIN AMARO|433|RURAL
32|ZACATECAS|2|15|EL PLATEADO DE JOAQUIN AMARO|435|RURAL
32|ZACATECAS|2|18|HUANUSCO|552|URBANO(A)
32|ZACATECAS|2|18|HUANUSCO|553|MIXTO(A)
32|ZACATECAS|2|18|HUANUSCO|554|MIXTO(A)
32|ZACATECAS|2|18|HUANUSCO|555|RURAL
32|ZACATECAS|2|18|HUANUSCO|556|RURAL
32|ZACATECAS|2|18|HUANUSCO|557|RURAL
32|ZACATECAS|2|18|HUANUSCO|558|RURAL
32|ZACATECAS|2|18|HUANUSCO|559|RURAL
32|ZACATECAS|2|18|HUANUSCO|560|RURAL
32|ZACATECAS|2|18|HUANUSCO|562|RURAL
32|ZACATECAS|2|18|HUANUSCO|563|RURAL
32|ZACATECAS|2|18|HUANUSCO|564|RURAL
32|ZACATECAS|2|18|HUANUSCO|565|RURAL
32|ZACATECAS|2|19|JALPA|566|MIXTO(A)
32|ZACATECAS|2|19|JALPA|567|MIXTO(A)
32|ZACATECAS|2|19|JALPA|568|URBANO(A)
32|ZACATECAS|2|19|JALPA|569|URBANO(A)
32|ZACATECAS|2|19|JALPA|570|URBANO(A)
32|ZACATECAS|2|19|JALPA|571|URBANO(A)
32|ZACATECAS|2|19|JALPA|572|URBANO(A)
32|ZACATECAS|2|19|JALPA|573|MIXTO(A)
32|ZACATECAS|2|19|JALPA|574|URBANO(A)
32|ZACATECAS|2|19|JALPA|575|URBANO(A)
32|ZACATECAS|2|19|JALPA|576|MIXTO(A)
32|ZACATECAS|2|19|JALPA|577|URBANO(A)
32|ZACATECAS|2|19|JALPA|578|URBANO(A)
32|ZACATECAS|2|19|JALPA|579|URBANO(A)
32|ZACATECAS|2|19|JALPA|580|MIXTO(A)
32|ZACATECAS|2|19|JALPA|581|MIXTO(A)
32|ZACATECAS|2|19|JALPA|582|URBANO(A)
32|ZACATECAS|2|19|JALPA|583|MIXTO(A)
32|ZACATECAS|2|19|JALPA|584|RURAL
32|ZACATECAS|2|19|JALPA|586|RURAL
32|ZACATECAS|2|19|JALPA|587|RURAL
32|ZACATECAS|2|19|JALPA|588|RURAL
32|ZACATECAS|2|19|JALPA|589|RURAL
32|ZACATECAS|2|19|JALPA|590|RURAL
32|ZACATECAS|2|19|JALPA|591|RURAL
32|ZACATECAS|2|19|JALPA|593|RURAL
32|ZACATECAS|2|19|JALPA|594|RURAL
32|ZACATECAS|2|19|JALPA|596|RURAL
32|ZACATECAS|2|19|JALPA|597|RURAL
32|ZACATECAS|2|19|JALPA|599|RURAL
32|ZACATECAS|2|19|JALPA|600|RURAL
32|ZACATECAS|2|19|JALPA|601|RURAL
32|ZACATECAS|2|19|JALPA|602|RURAL
32|ZACATECAS|2|19|JALPA|603|RURAL
32|ZACATECAS|2|19|JALPA|604|RURAL
32|ZACATECAS|2|19|JALPA|605|RURAL
32|ZACATECAS|2|20|JEREZ|606|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|607|URBANO(A)
32|ZACATECAS|2|20|JEREZ|608|URBANO(A)
32|ZACATECAS|2|20|JEREZ|609|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|610|URBANO(A)
32|ZACATECAS|2|20|JEREZ|611|URBANO(A)
32|ZACATECAS|2|20|JEREZ|612|URBANO(A)
32|ZACATECAS|2|20|JEREZ|613|URBANO(A)
32|ZACATECAS|2|20|JEREZ|614|URBANO(A)
32|ZACATECAS|2|20|JEREZ|615|URBANO(A)
32|ZACATECAS|2|20|JEREZ|616|URBANO(A)
32|ZACATECAS|2|20|JEREZ|617|URBANO(A)
32|ZACATECAS|2|20|JEREZ|618|URBANO(A)
32|ZACATECAS|2|20|JEREZ|619|URBANO(A)
32|ZACATECAS|2|20|JEREZ|620|URBANO(A)
32|ZACATECAS|2|20|JEREZ|621|URBANO(A)
32|ZACATECAS|2|20|JEREZ|622|URBANO(A)
32|ZACATECAS|2|20|JEREZ|623|URBANO(A)
32|ZACATECAS|2|20|JEREZ|624|URBANO(A)
32|ZACATECAS|2|20|JEREZ|625|URBANO(A)
32|ZACATECAS|2|20|JEREZ|626|URBANO(A)
32|ZACATECAS|2|20|JEREZ|627|URBANO(A)
32|ZACATECAS|2|20|JEREZ|628|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|629|URBANO(A)
32|ZACATECAS|2|20|JEREZ|630|URBANO(A)
32|ZACATECAS|2|20|JEREZ|631|URBANO(A)
32|ZACATECAS|2|20|JEREZ|632|URBANO(A)
32|ZACATECAS|2|20|JEREZ|633|URBANO(A)
32|ZACATECAS|2|20|JEREZ|634|URBANO(A)
32|ZACATECAS|2|20|JEREZ|635|URBANO(A)
32|ZACATECAS|2|20|JEREZ|636|URBANO(A)
32|ZACATECAS|2|20|JEREZ|637|URBANO(A)
32|ZACATECAS|2|20|JEREZ|638|URBANO(A)
32|ZACATECAS|2|20|JEREZ|639|URBANO(A)
32|ZACATECAS|2|20|JEREZ|640|URBANO(A)
32|ZACATECAS|2|20|JEREZ|641|URBANO(A)
32|ZACATECAS|2|20|JEREZ|642|URBANO(A)
32|ZACATECAS|2|20|JEREZ|643|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|644|URBANO(A)
32|ZACATECAS|2|20|JEREZ|645|URBANO(A)
32|ZACATECAS|2|20|JEREZ|646|URBANO(A)
32|ZACATECAS|2|20|JEREZ|647|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|648|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|649|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|650|URBANO(A)
32|ZACATECAS|2|20|JEREZ|651|URBANO(A)
32|ZACATECAS|2|20|JEREZ|652|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|653|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|654|URBANO(A)
32|ZACATECAS|2|20|JEREZ|655|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|656|URBANO(A)
32|ZACATECAS|2|20|JEREZ|657|URBANO(A)
32|ZACATECAS|2|20|JEREZ|658|RURAL
32|ZACATECAS|2|20|JEREZ|659|RURAL
32|ZACATECAS|2|20|JEREZ|660|RURAL
32|ZACATECAS|2|20|JEREZ|662|RURAL
32|ZACATECAS|2|20|JEREZ|663|RURAL
32|ZACATECAS|2|20|JEREZ|664|RURAL
32|ZACATECAS|2|20|JEREZ|665|RURAL
32|ZACATECAS|2|20|JEREZ|666|RURAL
32|ZACATECAS|2|20|JEREZ|667|RURAL
32|ZACATECAS|2|20|JEREZ|668|RURAL
32|ZACATECAS|2|20|JEREZ|669|RURAL
32|ZACATECAS|2|20|JEREZ|670|RURAL
32|ZACATECAS|2|20|JEREZ|671|URBANO(A)
32|ZACATECAS|2|20|JEREZ|672|URBANO(A)
32|ZACATECAS|2|20|JEREZ|673|RURAL
32|ZACATECAS|2|20|JEREZ|674|URBANO(A)
32|ZACATECAS|2|20|JEREZ|675|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|676|RURAL
32|ZACATECAS|2|20|JEREZ|677|RURAL
32|ZACATECAS|2|20|JEREZ|678|RURAL
32|ZACATECAS|2|20|JEREZ|679|URBANO(A)
32|ZACATECAS|2|20|JEREZ|680|URBANO(A)
32|ZACATECAS|2|20|JEREZ|681|RURAL
32|ZACATECAS|2|20|JEREZ|682|RURAL
32|ZACATECAS|2|20|JEREZ|683|RURAL
32|ZACATECAS|2|20|JEREZ|684|MIXTO(A)
32|ZACATECAS|2|20|JEREZ|685|URBANO(A)
32|ZACATECAS|2|20|JEREZ|686|RURAL
32|ZACATECAS|2|20|JEREZ|687|RURAL
32|ZACATECAS|2|20|JEREZ|688|RURAL
32|ZACATECAS|2|20|JEREZ|689|RURAL
32|ZACATECAS|2|20|JEREZ|690|RURAL
32|ZACATECAS|2|20|JEREZ|691|RURAL
32|ZACATECAS|2|20|JEREZ|692|RURAL
32|ZACATECAS|2|20|JEREZ|694|RURAL
32|ZACATECAS|2|20|JEREZ|695|RURAL
32|ZACATECAS|2|20|JEREZ|696|RURAL
32|ZACATECAS|2|20|JEREZ|697|RURAL
32|ZACATECAS|2|20|JEREZ|698|RURAL
32|ZACATECAS|2|20|JEREZ|699|RURAL
32|ZACATECAS|2|20|JEREZ|701|RURAL
32|ZACATECAS|2|20|JEREZ|703|RURAL
32|ZACATECAS|2|20|JEREZ|704|RURAL
32|ZACATECAS|2|23|JUCHIPILA|742|MIXTO(A)
32|ZACATECAS|2|23|JUCHIPILA|743|URBANO(A)
32|ZACATECAS|2|23|JUCHIPILA|744|URBANO(A)
32|ZACATECAS|2|23|JUCHIPILA|745|URBANO(A)
32|ZACATECAS|2|23|JUCHIPILA|746|URBANO(A)
32|ZACATECAS|2|23|JUCHIPILA|747|URBANO(A)
32|ZACATECAS|2|23|JUCHIPILA|748|URBANO(A)
32|ZACATECAS|2|23|JUCHIPILA|749|URBANO(A)
32|ZACATECAS|2|23|JUCHIPILA|750|RURAL
32|ZACATECAS|2|23|JUCHIPILA|751|RURAL
32|ZACATECAS|2|23|JUCHIPILA|752|RURAL
32|ZACATECAS|2|23|JUCHIPILA|753|RURAL
32|ZACATECAS|2|23|JUCHIPILA|754|RURAL
32|ZACATECAS|2|23|JUCHIPILA|755|RURAL
32|ZACATECAS|2|23|JUCHIPILA|756|RURAL
32|ZACATECAS|2|23|JUCHIPILA|757|RURAL
32|ZACATECAS|2|23|JUCHIPILA|758|RURAL
32|ZACATECAS|2|23|JUCHIPILA|761|RURAL
32|ZACATECAS|2|23|JUCHIPILA|762|RURAL
32|ZACATECAS|2|24|LORETO|763|URBANO(A)
32|ZACATECAS|2|24|LORETO|764|URBANO(A)
32|ZACATECAS|2|24|LORETO|765|MIXTO(A)
32|ZACATECAS|2|24|LORETO|766|MIXTO(A)
32|ZACATECAS|2|24|LORETO|767|URBANO(A)
32|ZACATECAS|2|24|LORETO|768|URBANO(A)
32|ZACATECAS|2|24|LORETO|769|MIXTO(A)
32|ZACATECAS|2|24|LORETO|770|URBANO(A)
32|ZACATECAS|2|24|LORETO|771|RURAL
32|ZACATECAS|2|24|LORETO|772|URBANO(A)
32|ZACATECAS|2|24|LORETO|773|URBANO(A)
32|ZACATECAS|2|24|LORETO|774|URBANO(A)
32|ZACATECAS|2|24|LORETO|775|URBANO(A)
32|ZACATECAS|2|24|LORETO|776|MIXTO(A)
32|ZACATECAS|2|24|LORETO|777|URBANO(A)
32|ZACATECAS|2|24|LORETO|778|URBANO(A)
32|ZACATECAS|2|24|LORETO|779|RURAL
32|ZACATECAS|2|24|LORETO|780|RURAL
32|ZACATECAS|2|24|LORETO|781|RURAL
32|ZACATECAS|2|24|LORETO|782|RURAL
32|ZACATECAS|2|24|LORETO|783|RURAL
32|ZACATECAS|2|24|LORETO|784|RURAL
32|ZACATECAS|2|24|LORETO|785|MIXTO(A)
32|ZACATECAS|2|24|LORETO|786|MIXTO(A)
32|ZACATECAS|2|24|LORETO|787|RURAL
32|ZACATECAS|2|24|LORETO|788|RURAL
32|ZACATECAS|2|24|LORETO|789|RURAL
32|ZACATECAS|2|24|LORETO|790|RURAL
32|ZACATECAS|2|24|LORETO|791|RURAL
32|ZACATECAS|2|24|LORETO|792|RURAL
32|ZACATECAS|2|24|LORETO|793|RURAL
32|ZACATECAS|2|25|LUIS MOYA|794|MIXTO(A)
32|ZACATECAS|2|25|LUIS MOYA|795|URBANO(A)
32|ZACATECAS|2|25|LUIS MOYA|796|MIXTO(A)
32|ZACATECAS|2|25|LUIS MOYA|797|URBANO(A)
32|ZACATECAS|2|25|LUIS MOYA|798|MIXTO(A)
32|ZACATECAS|2|25|LUIS MOYA|799|RURAL
32|ZACATECAS|2|25|LUIS MOYA|800|RURAL
32|ZACATECAS|2|25|LUIS MOYA|801|RURAL
32|ZACATECAS|2|25|LUIS MOYA|802|RURAL
32|ZACATECAS|2|25|LUIS MOYA|803|RURAL
32|ZACATECAS|2|25|LUIS MOYA|804|RURAL
32|ZACATECAS|2|25|LUIS MOYA|805|RURAL
32|ZACATECAS|2|25|LUIS MOYA|806|RURAL
32|ZACATECAS|2|28|MEZQUITAL DEL ORO|876|MIXTO(A)
32|ZACATECAS|2|28|MEZQUITAL DEL ORO|877|MIXTO(A)
32|ZACATECAS|2|28|MEZQUITAL DEL ORO|878|RURAL
32|ZACATECAS|2|28|MEZQUITAL DEL ORO|879|RURAL
32|ZACATECAS|2|28|MEZQUITAL DEL ORO|880|RURAL
32|ZACATECAS|2|28|MEZQUITAL DEL ORO|881|RURAL
32|ZACATECAS|2|28|MEZQUITAL DEL ORO|883|RURAL
32|ZACATECAS|2|30|MOMAX|906|MIXTO(A)
32|ZACATECAS|2|30|MOMAX|907|URBANO(A)
32|ZACATECAS|2|30|MOMAX|908|MIXTO(A)
32|ZACATECAS|2|30|MOMAX|909|RURAL
32|ZACATECAS|2|30|MOMAX|911|RURAL
32|ZACATECAS|2|30|MOMAX|913|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|914|MIXTO(A)
32|ZACATECAS|2|31|MONTE ESCOBEDO|915|URBANO(A)
32|ZACATECAS|2|31|MONTE ESCOBEDO|916|MIXTO(A)
32|ZACATECAS|2|31|MONTE ESCOBEDO|917|URBANO(A)
32|ZACATECAS|2|31|MONTE ESCOBEDO|918|MIXTO(A)
32|ZACATECAS|2|31|MONTE ESCOBEDO|919|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|921|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|923|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|924|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|925|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|926|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|927|MIXTO(A)
32|ZACATECAS|2|31|MONTE ESCOBEDO|928|MIXTO(A)
32|ZACATECAS|2|31|MONTE ESCOBEDO|929|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|931|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|933|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|934|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|936|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|938|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|940|RURAL
32|ZACATECAS|2|31|MONTE ESCOBEDO|941|RURAL
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|954|URBANO(A)
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|955|MIXTO(A)
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|956|MIXTO(A)
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|957|MIXTO(A)
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|958|RURAL
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|960|RURAL
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|961|RURAL
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|962|RURAL
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|963|RURAL
32|ZACATECAS|2|33|MOYAHUA DE ESTRADA|964|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|965|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|966|MIXTO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|967|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|968|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|969|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|970|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|971|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|972|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|973|MIXTO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|974|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|975|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|976|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|977|URBANO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|978|MIXTO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|979|MIXTO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|980|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|981|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|982|MIXTO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|983|MIXTO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|984|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|986|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|987|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|990|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|993|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|994|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|995|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|996|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|997|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|998|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|999|MIXTO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1000|MIXTO(A)
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1001|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1002|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1003|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1004|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1005|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1007|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1008|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1012|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1013|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1014|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1016|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1018|RURAL
32|ZACATECAS|2|34|NOCHISTLAN DE MEJIA|1019|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1036|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1037|MIXTO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1038|MIXTO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1039|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1040|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1041|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1042|MIXTO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1043|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1044|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1045|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1046|MIXTO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1047|MIXTO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1048|MIXTO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1049|MIXTO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1050|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1051|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1052|MIXTO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1053|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1054|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1055|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1056|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1057|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1058|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1059|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1060|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1061|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1062|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1063|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1064|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1065|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1066|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1067|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1068|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1069|URBANO(A)
32|ZACATECAS|2|36|OJOCALIENTE|1070|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1071|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1072|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1073|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1075|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1076|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1078|RURAL
32|ZACATECAS|2|36|OJOCALIENTE|1079|RURAL
32|ZACATECAS|2|43|SUSTICACAN|1384|MIXTO(A)
32|ZACATECAS|2|43|SUSTICACAN|1385|MIXTO(A)
32|ZACATECAS|2|43|SUSTICACAN|1386|RURAL
32|ZACATECAS|2|43|SUSTICACAN|1387|RURAL
32|ZACATECAS|2|44|TABASCO|1388|MIXTO(A)
32|ZACATECAS|2|44|TABASCO|1389|MIXTO(A)
32|ZACATECAS|2|44|TABASCO|1390|URBANO(A)
32|ZACATECAS|2|44|TABASCO|1391|URBANO(A)
32|ZACATECAS|2|44|TABASCO|1392|URBANO(A)
32|ZACATECAS|2|44|TABASCO|1393|URBANO(A)
32|ZACATECAS|2|44|TABASCO|1394|MIXTO(A)
32|ZACATECAS|2|44|TABASCO|1395|RURAL
32|ZACATECAS|2|44|TABASCO|1396|MIXTO(A)
32|ZACATECAS|2|44|TABASCO|1397|RURAL
32|ZACATECAS|2|44|TABASCO|1398|RURAL
32|ZACATECAS|2|44|TABASCO|1399|RURAL
32|ZACATECAS|2|44|TABASCO|1400|RURAL
32|ZACATECAS|2|44|TABASCO|1401|RURAL
32|ZACATECAS|2|44|TABASCO|1402|RURAL
32|ZACATECAS|2|44|TABASCO|1403|RURAL
32|ZACATECAS|2|44|TABASCO|1404|RURAL
32|ZACATECAS|2|44|TABASCO|1405|RURAL
32|ZACATECAS|2|44|TABASCO|1406|RURAL
32|ZACATECAS|2|44|TABASCO|1407|RURAL
32|ZACATECAS|2|44|TABASCO|1409|RURAL
32|ZACATECAS|2|44|TABASCO|1411|RURAL
32|ZACATECAS|2|45|TEPECHITLAN|1412|MIXTO(A)
32|ZACATECAS|2|45|TEPECHITLAN|1413|URBANO(A)
32|ZACATECAS|2|45|TEPECHITLAN|1414|URBANO(A)
32|ZACATECAS|2|45|TEPECHITLAN|1415|MIXTO(A)
